Date,Voltage,Current,Power,Energy,Frequency,Power Factor,Reactive Power,Apparent Power
2024-04-14 20:57:41,120.70,0.04,3.10,0.03,59.90,0.73,2.89,4.22
2024-04-14 20:57:51,120.80,0.04,3.10,0.03,59.90,0.73,2.89,4.23
2024-04-14 20:58:01,120.70,0.04,3.10,0.03,60.00,0.73,2.89,4.22
2024-04-14 20:58:11,120.60,0.04,3.10,0.03,60.00,0.73,2.88,4.22
2024-04-14 20:58:21,120.50,0.04,3.10,0.03,60.00,0.74,2.84,4.22
2024-04-14 20:58:31,121.10,0.04,3.10,0.03,60.00,0.73,2.90,4.24
2024-04-14 20:58:41,120.50,0.04,3.10,0.03,59.90,0.74,2.84,4.22
2024-04-14 20:58:51,120.50,0.04,3.10,0.03,59.90,0.74,2.84,4.22
2024-04-14 20:59:01,120.50,0.04,3.10,0.03,60.00,0.74,2.84,4.22
2024-04-14 20:59:11,120.60,0.04,3.10,0.03,59.90,0.73,2.88,4.22
2024-04-14 20:59:21,120.70,0.04,3.10,0.03,60.00,0.73,2.89,4.22
2024-04-14 20:59:31,120.70,0.04,3.10,0.03,60.00,0.73,2.89,4.22
2024-04-14 20:59:42,120.80,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 20:59:52,120.90,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 21:00:02,120.80,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 21:00:12,120.90,0.04,3.10,0.03,59.90,0.73,2.89,4.23
2024-04-14 21:00:22,121.00,0.04,3.10,0.03,60.00,0.73,2.89,4.24
2024-04-14 21:00:32,121.10,0.04,3.10,0.03,60.00,0.73,2.90,4.24
2024-04-14 21:00:42,121.00,0.04,3.10,0.03,60.00,0.73,2.89,4.24
2024-04-14 21:00:52,120.90,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 21:01:02,120.80,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 21:01:12,121.00,0.04,3.10,0.03,60.00,0.73,2.89,4.24
2024-04-14 21:01:22,120.90,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 21:01:32,121.00,0.04,3.10,0.03,60.00,0.73,2.89,4.24
2024-04-14 21:01:43,120.90,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 21:01:53,120.50,0.04,3.10,0.03,60.00,0.74,2.84,4.22
2024-04-14 21:02:03,120.60,0.04,3.10,0.03,60.00,0.73,2.88,4.22
2024-04-14 21:02:13,120.70,0.04,3.10,0.03,60.00,0.73,2.89,4.22
2024-04-14 21:02:23,120.70,0.04,3.10,0.03,60.00,0.73,2.89,4.22
2024-04-14 21:02:33,120.70,0.04,3.10,0.03,60.00,0.73,2.89,4.22
2024-04-14 21:02:43,120.80,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 21:02:53,120.90,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 21:03:03,120.80,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 21:03:13,120.80,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 21:03:23,120.70,0.04,3.10,0.03,60.00,0.73,2.89,4.22
2024-04-14 21:03:33,120.70,0.04,3.10,0.03,60.00,0.73,2.89,4.22
2024-04-14 21:03:44,120.90,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 21:03:54,120.70,0.04,3.10,0.03,60.00,0.73,2.89,4.22
2024-04-14 21:04:04,120.70,0.04,3.10,0.03,60.00,0.73,2.89,4.22
2024-04-14 21:04:14,120.80,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 21:04:24,120.40,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 21:04:34,120.60,0.04,3.10,0.03,60.00,0.73,2.88,4.22
2024-04-14 21:04:44,120.50,0.04,3.10,0.03,60.00,0.74,2.84,4.22
2024-04-14 21:04:54,120.60,0.04,3.10,0.03,60.00,0.73,2.88,4.22
2024-04-14 21:05:04,120.50,0.04,3.10,0.03,59.90,0.74,2.84,4.22
2024-04-14 21:05:14,120.60,0.04,3.10,0.03,60.00,0.73,2.88,4.22
2024-04-14 21:05:24,120.60,0.04,3.10,0.03,60.00,0.73,2.88,4.22
2024-04-14 21:05:34,120.00,0.04,3.10,0.03,60.00,0.74,2.82,4.20
2024-04-14 21:05:44,120.00,0.04,3.00,0.03,60.00,0.71,2.96,4.20
2024-04-14 21:05:54,119.90,0.04,3.00,0.03,60.00,0.71,2.96,4.20
2024-04-14 21:06:04,120.20,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 21:06:14,120.40,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 21:06:24,120.30,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 21:06:34,120.40,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 21:06:45,120.30,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 21:06:55,120.40,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 21:07:05,120.20,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 21:07:15,120.20,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 21:07:25,120.50,0.04,3.10,0.03,60.00,0.74,2.84,4.22
2024-04-14 21:07:35,120.30,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 21:07:45,120.50,0.04,3.10,0.03,60.00,0.74,2.84,4.22
2024-04-14 21:07:55,120.60,0.04,3.10,0.03,60.00,0.73,2.88,4.22
2024-04-14 21:08:05,120.20,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 21:08:15,120.40,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 21:08:25,120.40,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 21:08:35,120.30,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 21:08:46,120.40,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 21:08:56,119.90,0.04,3.10,0.03,60.00,0.74,2.82,4.20
2024-04-14 21:09:06,120.20,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 21:09:16,120.10,0.04,3.10,0.03,60.00,0.74,2.83,4.20
2024-04-14 21:09:26,120.10,0.04,3.10,0.03,60.00,0.74,2.83,4.20
2024-04-14 21:09:36,120.20,0.04,3.00,0.03,60.00,0.71,2.96,4.21
2024-04-14 21:09:46,120.10,0.04,3.00,0.03,60.00,0.71,2.96,4.20
2024-04-14 21:09:56,120.30,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 21:10:06,119.80,0.04,3.10,0.03,60.00,0.74,2.82,4.19
2024-04-14 21:10:16,120.30,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 21:10:26,120.20,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 21:10:36,120.30,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 21:10:47,120.60,0.04,3.10,0.03,60.00,0.73,2.88,4.22
2024-04-14 21:10:57,120.50,0.04,3.10,0.03,59.90,0.74,2.84,4.22
2024-04-14 21:11:07,120.80,0.04,3.10,0.03,59.90,0.73,2.89,4.23
2024-04-14 21:11:17,120.60,0.04,3.10,0.03,59.90,0.73,2.88,4.22
2024-04-14 21:11:27,120.40,0.04,3.00,0.03,59.90,0.71,2.97,4.21
2024-04-14 21:11:37,120.80,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 21:11:47,120.60,0.04,3.10,0.03,60.00,0.73,2.88,4.22
2024-04-14 21:11:57,120.40,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 21:12:07,120.60,0.04,3.10,0.03,60.00,0.73,2.88,4.22
2024-04-14 21:12:17,120.50,0.04,3.10,0.03,60.00,0.74,2.84,4.22
2024-04-14 21:12:27,119.70,0.04,3.00,0.03,60.00,0.72,2.91,4.19
2024-04-14 21:12:37,120.70,0.04,3.10,0.03,60.00,0.73,2.89,4.22
2024-04-14 21:12:47,120.70,0.04,3.10,0.03,60.00,0.73,2.89,4.22
2024-04-14 21:12:57,120.90,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 21:13:07,120.60,0.04,3.10,0.03,60.00,0.73,2.88,4.22
2024-04-14 21:13:17,120.60,0.04,3.10,0.03,60.00,0.73,2.88,4.22
2024-04-14 21:13:27,121.00,0.04,3.10,0.03,59.90,0.73,2.89,4.24
2024-04-14 21:13:37,121.10,0.04,3.10,0.03,60.00,0.73,2.90,4.24
2024-04-14 21:13:48,120.90,0.04,3.10,0.03,59.90,0.73,2.89,4.23
2024-04-14 21:13:58,120.70,0.04,3.10,0.03,59.90,0.73,2.89,4.22
2024-04-14 21:14:08,120.70,0.04,3.10,0.03,59.90,0.73,2.89,4.22
2024-04-14 21:14:18,120.80,0.04,3.10,0.03,59.90,0.73,2.89,4.23
2024-04-14 21:14:28,120.70,0.04,3.10,0.03,60.00,0.73,2.89,4.22
2024-04-14 21:14:38,120.50,0.04,3.10,0.03,59.90,0.74,2.84,4.22
2024-04-14 21:14:48,121.00,0.04,3.10,0.03,59.90,0.73,2.89,4.24
2024-04-14 21:14:58,120.80,0.04,3.10,0.03,59.90,0.73,2.89,4.23
2024-04-14 21:15:08,121.00,0.04,3.10,0.03,59.90,0.73,2.89,4.24
2024-04-14 21:15:18,120.90,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 21:15:28,120.90,0.04,3.10,0.03,59.90,0.73,2.89,4.23
2024-04-14 21:15:38,121.20,0.04,3.10,0.03,60.00,0.73,2.90,4.24
2024-04-14 21:15:49,121.30,0.04,3.10,0.03,60.00,0.73,2.90,4.25
2024-04-14 21:15:59,121.00,0.04,3.10,0.03,60.00,0.73,2.89,4.24
2024-04-14 21:16:09,121.20,0.04,3.10,0.03,59.90,0.73,2.90,4.24
2024-04-14 21:16:19,120.80,0.04,3.10,0.03,59.90,0.73,2.89,4.23
2024-04-14 21:16:29,121.00,0.04,3.10,0.03,59.90,0.73,2.89,4.24
2024-04-14 21:16:39,121.10,0.04,3.10,0.03,59.90,0.73,2.90,4.24
2024-04-14 21:16:49,121.00,0.04,3.10,0.03,59.90,0.73,2.89,4.24
2024-04-14 21:16:59,121.10,0.04,3.10,0.03,59.90,0.73,2.90,4.24
2024-04-14 21:17:09,121.10,0.04,3.10,0.03,60.00,0.73,2.90,4.24
2024-04-14 21:17:19,121.20,0.04,3.10,0.03,60.00,0.73,2.90,4.24
2024-04-14 21:17:29,121.20,0.04,3.10,0.03,60.00,0.73,2.90,4.24
2024-04-14 21:17:39,121.10,0.04,3.10,0.03,59.90,0.73,2.90,4.24
2024-05-05 14:51:09,119.80,0.12,12.90,0.11,60.00,0.89,6.61,14.50
2024-05-05 14:51:19,119.70,0.12,12.90,0.11,59.90,0.89,6.60,14.48
2024-05-05 14:51:59,120.40,0.12,13.10,0.11,60.00,0.89,6.70,14.69
2024-05-05 14:52:09,120.60,0.12,13.10,0.11,60.00,0.89,6.71,14.71
2024-05-05 14:52:19,120.60,0.12,13.10,0.11,59.90,0.89,6.71,14.71
2024-05-05 14:52:29,120.50,0.12,13.10,0.11,59.90,0.89,6.70,14.70
2024-05-05 14:52:39,120.60,0.12,13.10,0.11,59.90,0.89,6.71,14.71
2024-05-05 14:52:49,120.50,0.12,13.10,0.11,60.00,0.89,6.70,14.70
2024-05-05 14:52:59,120.70,0.12,13.20,0.11,60.00,0.89,6.77,14.85
2024-05-05 14:53:10,120.80,0.12,13.10,0.11,60.00,0.89,6.72,14.74
2024-05-05 14:53:20,120.80,0.12,13.10,0.11,59.90,0.89,6.72,14.74
2024-05-05 14:53:30,120.70,0.12,13.10,0.11,60.00,0.89,6.71,14.73
2024-05-05 14:53:40,120.70,0.12,13.10,0.11,59.90,0.89,6.71,14.73
2024-05-05 14:53:50,120.80,0.12,13.10,0.11,60.00,0.89,6.72,14.74
2024-05-05 14:54:00,120.70,0.12,13.10,0.11,60.00,0.89,6.71,14.73
2024-05-05 14:54:10,120.70,0.12,13.10,0.11,60.00,0.89,6.71,14.73
2024-05-05 14:54:20,120.60,0.12,13.10,0.11,60.00,0.89,6.71,14.71
2024-05-05 14:54:30,120.30,0.12,13.00,0.11,60.00,0.89,6.69,14.68
2024-05-05 14:54:40,120.30,0.12,13.00,0.11,60.00,0.89,6.69,14.68
2024-05-05 14:54:50,120.30,0.12,13.00,0.11,60.00,0.89,6.69,14.68
2024-05-05 14:55:00,120.20,0.12,13.00,0.11,59.90,0.89,6.69,14.66
2024-05-05 14:55:11,120.30,0.12,13.00,0.11,60.00,0.89,6.69,14.68
2024-05-05 14:55:21,120.30,0.12,13.00,0.11,60.00,0.89,6.69,14.68
2024-05-05 14:55:31,120.30,0.12,13.00,0.11,60.00,0.89,6.69,14.68
2024-05-05 14:55:41,120.30,0.12,13.00,0.11,60.00,0.89,6.69,14.68
2024-05-05 14:55:51,120.30,0.12,13.00,0.11,60.00,0.89,6.69,14.68
2024-05-05 14:56:01,120.30,0.12,13.00,0.11,60.00,0.89,6.69,14.68
2024-05-05 14:56:11,120.30,0.12,13.00,0.11,59.90,0.89,6.69,14.68
2024-05-05 14:56:21,120.40,0.12,13.10,0.11,59.90,0.89,6.70,14.69
2024-05-05 14:56:31,120.40,0.12,13.00,0.11,60.00,0.89,6.70,14.69
2024-05-05 14:56:41,120.60,0.12,13.10,0.11,60.00,0.89,6.71,14.71
2024-05-05 14:56:51,120.60,0.12,13.10,0.11,59.90,0.89,6.71,14.71
2024-05-05 14:57:01,120.70,0.12,13.10,0.11,60.00,0.89,6.71,14.73
2024-05-05 14:57:12,120.50,0.12,13.10,0.11,60.00,0.89,6.70,14.70
2024-05-05 14:57:22,120.50,0.12,13.10,0.11,60.00,0.89,6.70,14.70
2024-05-05 14:57:32,120.50,0.12,13.00,0.11,60.00,0.88,6.98,14.70
2024-05-05 14:57:42,120.70,0.12,13.10,0.11,60.00,0.89,6.71,14.73
2024-05-05 14:57:52,120.50,0.12,13.00,0.11,59.90,0.88,6.98,14.70
2024-05-05 14:58:02,120.60,0.12,13.10,0.11,60.00,0.89,6.71,14.71
2024-05-05 14:58:12,120.70,0.12,13.10,0.11,60.00,0.89,6.71,14.73
2024-05-05 14:58:22,120.60,0.12,13.10,0.11,60.00,0.89,6.71,14.71
2024-05-05 14:58:32,120.50,0.12,13.10,0.11,59.90,0.89,6.70,14.70
2024-05-05 14:58:42,120.60,0.12,13.10,0.11,59.90,0.89,6.71,14.71
2024-05-05 14:58:52,120.50,0.12,13.00,0.11,59.90,0.88,6.98,14.70
2024-05-05 14:59:02,120.50,0.12,13.00,0.11,60.00,0.88,6.98,14.70
2024-05-05 14:59:12,120.30,0.12,13.00,0.11,60.00,0.89,6.69,14.68
2024-05-05 14:59:22,120.10,0.12,13.00,0.11,59.90,0.89,6.63,14.53
2024-05-05 14:59:32,120.30,0.12,13.00,0.11,60.00,0.89,6.69,14.68
2024-05-05 14:59:42,120.10,0.12,13.00,0.11,60.00,0.89,6.63,14.53
2024-05-05 14:59:52,120.20,0.12,13.00,0.11,60.00,0.89,6.63,14.54
2024-05-05 15:00:02,120.20,0.12,13.00,0.11,60.00,0.89,6.69,14.66
2024-05-05 15:00:13,120.20,0.12,13.00,0.11,60.00,0.89,6.63,14.54
2024-05-05 15:00:23,120.40,0.12,13.00,0.11,60.00,0.89,6.70,14.69
2024-05-05 15:00:33,120.30,0.12,13.00,0.11,60.00,0.89,6.69,14.68
2024-05-05 15:00:43,120.10,0.12,13.00,0.11,59.90,0.89,6.68,14.65
2024-05-05 15:00:53,120.10,0.12,13.00,0.11,59.90,0.89,6.63,14.53
2024-05-05 15:01:03,120.20,0.12,13.00,0.11,60.00,0.89,6.69,14.66
2024-05-05 15:01:13,120.40,0.12,13.00,0.11,60.00,0.89,6.70,14.69
2024-05-05 15:01:23,120.30,0.12,13.00,0.11,60.00,0.89,6.69,14.68
2024-05-05 15:01:33,119.90,0.12,12.90,0.11,60.00,0.89,6.62,14.51
2024-05-05 15:01:43,120.10,0.12,13.00,0.11,60.00,0.89,6.63,14.53
2024-05-05 15:01:53,120.10,0.12,13.00,0.11,59.90,0.89,6.63,14.53
2024-05-05 15:02:03,120.00,0.12,12.90,0.11,60.00,0.89,6.62,14.52
2024-05-05 15:02:14,120.20,0.12,13.00,0.11,60.00,0.89,6.63,14.54
2024-05-05 15:02:24,120.30,0.12,13.00,0.11,60.00,0.89,6.69,14.68
2024-05-05 15:02:34,120.30,0.12,13.00,0.11,60.00,0.89,6.69,14.68
2024-05-05 15:02:44,120.20,0.12,13.00,0.11,59.90,0.89,6.69,14.66
2024-05-05 15:02:54,120.40,0.12,13.00,0.11,60.00,0.89,6.70,14.69
2024-05-05 15:03:04,120.30,0.12,13.00,0.11,60.00,0.89,6.69,14.68
2024-05-05 15:03:14,120.00,0.12,12.90,0.11,60.00,0.89,6.62,14.52
2024-05-05 15:03:24,120.20,0.12,13.00,0.11,60.00,0.89,6.69,14.66
2024-05-05 15:03:34,120.50,0.12,13.00,0.11,60.00,0.88,6.98,14.70
2024-05-05 15:03:44,120.30,0.12,13.00,0.11,59.90,0.89,6.69,14.68
2024-05-05 15:03:54,120.20,0.12,13.00,0.11,59.90,0.89,6.69,14.66
2024-05-05 15:04:04,120.50,0.12,13.10,0.11,60.00,0.89,6.70,14.70
2024-05-05 15:04:14,120.10,0.12,13.00,0.11,60.00,0.89,6.63,14.53
2024-05-05 15:04:24,120.00,0.12,12.90,0.11,59.90,0.89,6.62,14.52
2024-05-05 15:04:34,120.30,0.12,13.00,0.11,59.90,0.89,6.69,14.68
2024-05-05 15:04:44,120.20,0.12,13.00,0.11,60.00,0.89,6.69,14.66
2024-05-05 15:04:54,119.90,0.12,12.90,0.11,60.00,0.89,6.62,14.51
2024-05-05 15:05:04,120.10,0.12,12.90,0.11,60.00,0.89,6.63,14.53
2024-05-05 15:05:15,120.00,0.12,12.90,0.11,60.00,0.89,6.62,14.52
2024-05-05 15:05:25,119.80,0.12,12.90,0.11,60.00,0.89,6.61,14.50
2024-05-05 15:05:35,119.90,0.12,12.90,0.11,60.00,0.89,6.62,14.51
2024-05-05 15:05:45,120.20,0.12,13.00,0.11,59.90,0.89,6.63,14.54
2024-05-05 15:05:55,120.00,0.12,12.90,0.11,59.90,0.89,6.62,14.52
2024-05-05 15:06:05,119.90,0.12,12.90,0.11,60.00,0.89,6.62,14.51
2024-05-05 15:06:15,120.10,0.12,13.00,0.11,60.00,0.89,6.68,14.65
2024-05-05 15:06:25,120.10,0.12,13.00,0.11,60.00,0.89,6.68,14.65
2024-05-05 15:06:35,120.10,0.12,13.00,0.11,60.00,0.89,6.63,14.53
2024-05-05 15:06:45,120.50,0.12,13.00,0.11,60.00,0.88,6.98,14.70
2024-05-05 15:06:55,120.80,0.12,13.10,0.11,60.00,0.89,6.72,14.74
2024-05-05 15:07:05,120.30,0.12,13.00,0.11,60.00,0.89,6.64,14.56
2024-05-05 15:07:16,120.30,0.12,13.00,0.11,59.90,0.89,6.69,14.68
2024-05-05 15:08:26,120.00,0.12,12.90,0.11,60.00,0.89,6.62,14.52
2024-05-05 15:08:36,119.80,0.12,12.90,0.11,60.00,0.89,6.61,14.50
2024-05-05 15:08:46,119.90,0.12,12.90,0.11,60.00,0.89,6.62,14.51
2024-05-05 15:08:56,120.10,0.12,13.00,0.11,60.00,0.89,6.68,14.65
2024-05-05 15:09:06,120.00,0.12,12.90,0.11,60.00,0.89,6.62,14.52
2024-05-05 15:09:17,119.80,0.12,12.90,0.11,60.00,0.89,6.61,14.50
2024-05-05 15:09:27,119.60,0.12,12.90,0.11,59.90,0.89,6.60,14.47
2024-05-05 15:09:37,119.70,0.12,12.90,0.11,59.90,0.89,6.60,14.48
2024-05-05 15:09:47,119.90,0.12,12.90,0.11,59.90,0.89,6.62,14.51
2024-05-05 15:09:57,119.80,0.12,12.90,0.11,59.90,0.89,6.61,14.50
2024-05-05 15:10:07,120.00,0.12,13.00,0.11,60.00,0.90,6.33,14.52
2024-05-05 15:10:17,120.10,0.12,13.00,0.11,60.00,0.89,6.63,14.53
2024-05-05 15:10:27,120.20,0.12,13.00,0.11,60.00,0.89,6.63,14.54
2024-05-05 15:10:37,120.10,0.12,13.00,0.11,60.00,0.89,6.63,14.53
2024-05-05 15:10:47,120.00,0.12,12.90,0.11,60.00,0.89,6.62,14.52
2024-05-05 15:10:57,119.20,0.12,12.80,0.11,60.00,0.89,6.58,14.42
2024-05-05 15:11:07,119.90,0.12,12.90,0.11,60.00,0.89,6.62,14.51
2024-05-05 15:11:18,119.20,0.12,12.80,0.11,60.00,0.89,6.52,14.30
2024-05-05 15:11:28,119.40,0.12,12.80,0.11,60.00,0.89,6.59,14.45
2024-05-05 15:11:38,119.10,0.12,12.70,0.11,60.00,0.89,6.52,14.29
2024-05-05 15:11:48,119.10,0.12,12.80,0.11,59.90,0.90,6.23,14.29
2024-05-05 15:11:58,119.10,0.12,12.70,0.11,59.90,0.89,6.52,14.29
2024-05-05 15:12:08,119.60,0.12,12.90,0.11,60.00,0.89,6.60,14.47
2024-05-05 15:12:18,119.20,0.12,12.80,0.11,59.90,0.89,6.52,14.30
2024-05-05 15:12:28,119.30,0.12,12.80,0.11,59.90,0.89,6.58,14.44
2024-05-05 15:12:38,119.90,0.12,12.90,0.11,60.00,0.89,6.62,14.51
2024-05-05 15:12:48,119.50,0.12,12.90,0.11,60.00,0.89,6.59,14.46
2024-05-05 15:12:58,119.80,0.12,12.90,0.11,60.00,0.89,6.61,14.50
2024-05-05 15:13:08,119.30,0.12,12.80,0.11,59.90,0.89,6.58,14.44
2024-05-05 15:13:18,119.90,0.12,12.90,0.11,60.00,0.89,6.62,14.51
2024-05-05 15:13:28,119.70,0.12,12.90,0.11,60.00,0.89,6.60,14.48
2024-05-05 15:13:38,119.60,0.12,12.90,0.11,60.00,0.89,6.60,14.47
2024-05-05 15:13:48,120.20,0.12,13.00,0.11,60.00,0.89,6.69,14.66
2024-05-05 15:13:58,119.70,0.12,12.90,0.11,59.90,0.89,6.60,14.48
2024-05-05 15:14:08,120.00,0.12,13.00,0.11,60.00,0.90,6.33,14.52
2024-05-05 15:14:19,119.90,0.12,12.90,0.11,60.00,0.89,6.62,14.51
2024-05-05 15:14:29,119.60,0.12,12.90,0.11,59.90,0.89,6.60,14.47
2024-05-05 15:14:39,119.70,0.12,12.90,0.11,59.90,0.89,6.60,14.48
2024-05-05 15:14:49,119.90,0.12,12.90,0.11,60.00,0.89,6.62,14.51
2024-05-05 15:14:59,119.90,0.12,12.90,0.11,60.00,0.89,6.62,14.51
2024-05-05 15:15:09,119.90,0.12,13.00,0.11,59.90,0.90,6.32,14.51
2024-05-05 15:15:19,120.10,0.12,13.00,0.11,60.00,0.89,6.68,14.65
2024-05-05 15:15:29,119.80,0.12,12.90,0.11,59.90,0.89,6.61,14.50
2024-05-05 15:15:39,119.60,0.12,12.90,0.11,59.90,0.89,6.60,14.47
2024-05-05 15:15:49,119.00,0.12,12.70,0.11,59.90,0.89,6.51,14.28
2024-05-05 15:15:59,118.90,0.12,12.70,0.11,60.00,0.89,6.51,14.27
2024-05-05 15:16:09,119.00,0.12,12.70,0.11,59.90,0.89,6.51,14.28
2024-05-05 15:16:20,119.10,0.12,12.70,0.11,60.00,0.89,6.52,14.29
2024-05-05 15:16:30,118.90,0.12,12.70,0.11,60.00,0.89,6.51,14.27
2024-05-05 15:16:40,119.00,0.12,12.70,0.11,59.90,0.89,6.51,14.28
2024-05-05 15:16:50,119.30,0.12,12.80,0.11,59.90,0.89,6.58,14.44
2024-05-05 15:17:00,119.60,0.12,12.90,0.11,60.00,0.89,6.60,14.47
2024-05-05 15:17:10,119.40,0.12,12.80,0.11,60.00,0.89,6.59,14.45
2024-05-05 15:17:20,119.40,0.12,12.80,0.11,60.00,0.89,6.59,14.45
2024-05-05 15:17:30,119.30,0.12,12.80,0.11,59.90,0.89,6.53,14.32
2024-05-05 15:17:40,119.10,0.12,12.70,0.11,59.90,0.89,6.52,14.29
2024-05-05 15:17:50,119.30,0.12,12.70,0.11,60.00,0.89,6.53,14.32
2024-05-05 15:18:00,119.00,0.12,12.70,0.11,59.90,0.89,6.51,14.28
2024-05-05 15:18:10,119.10,0.12,12.80,0.12,60.00,0.90,6.23,14.29
2024-05-05 15:18:20,119.10,0.12,12.80,0.12,60.00,0.89,6.57,14.41
2024-05-05 15:18:30,119.10,0.12,12.80,0.12,59.90,0.90,6.23,14.29
2024-05-05 15:18:40,119.30,0.12,12.80,0.12,59.90,0.89,6.58,14.44
2024-05-05 15:18:50,119.30,0.12,12.80,0.12,60.00,0.89,6.58,14.44
2024-05-05 15:19:00,119.20,0.12,12.80,0.12,60.00,0.89,6.58,14.42
2024-05-05 15:19:10,119.20,0.12,12.80,0.12,60.00,0.89,6.52,14.30
2024-05-05 15:19:21,118.90,0.12,12.70,0.12,60.00,0.89,6.51,14.27
2024-05-05 15:19:31,119.40,0.12,12.80,0.12,60.00,0.89,6.59,14.45
2024-05-05 15:19:41,119.60,0.12,12.90,0.12,60.00,0.89,6.60,14.47
2024-05-05 15:19:51,119.40,0.12,12.80,0.12,60.00,0.89,6.59,14.45
2024-05-05 15:20:01,119.30,0.12,12.80,0.12,59.90,0.89,6.58,14.44
2024-05-05 15:20:11,119.40,0.12,12.80,0.12,59.90,0.89,6.59,14.45
2024-05-05 15:20:21,119.50,0.12,12.80,0.12,60.00,0.89,6.59,14.46
2024-05-05 15:20:31,120.00,0.12,13.00,0.12,60.00,0.90,6.33,14.52
2024-05-05 15:20:41,119.60,0.12,12.90,0.12,59.90,0.89,6.60,14.47
2024-05-05 15:20:51,119.70,0.12,12.90,0.12,59.90,0.89,6.60,14.48
2024-05-05 15:21:01,119.90,0.12,13.00,0.12,60.00,0.90,6.32,14.51
2024-05-05 15:21:11,119.80,0.12,12.90,0.12,59.90,0.89,6.61,14.50
2024-05-05 15:21:22,119.80,0.12,12.90,0.12,59.90,0.89,6.61,14.50
2024-05-05 15:21:32,119.70,0.12,12.90,0.12,59.90,0.89,6.60,14.48
2024-05-05 15:21:42,119.60,0.12,12.90,0.12,60.00,0.89,6.60,14.47
2024-05-05 15:21:52,119.80,0.12,12.90,0.12,59.90,0.89,6.61,14.50
2024-05-05 15:22:02,119.80,0.12,12.90,0.12,60.00,0.89,6.61,14.50
2024-05-05 15:22:12,119.80,0.12,12.90,0.12,59.90,0.89,6.61,14.50
2024-05-05 15:22:23,120.40,0.12,13.10,0.12,60.00,0.89,6.70,14.69
2024-05-05 15:22:33,120.00,0.12,13.00,0.12,60.00,0.90,6.33,14.52
2024-05-05 15:22:43,120.10,0.12,13.00,0.12,60.00,0.89,6.68,14.65
2024-05-05 15:22:53,119.90,0.12,12.90,0.12,59.90,0.89,6.62,14.51
2024-05-05 15:23:03,119.80,0.12,12.90,0.12,59.90,0.89,6.61,14.50
2024-05-05 15:23:13,119.70,0.12,12.90,0.12,60.00,0.89,6.60,14.48
2024-05-05 15:23:23,119.90,0.12,12.90,0.12,59.90,0.89,6.62,14.51
2024-05-05 15:23:33,119.90,0.12,12.90,0.12,60.00,0.89,6.62,14.51
2024-05-05 15:23:43,119.90,0.12,12.90,0.12,59.90,0.89,6.62,14.51
2024-05-05 15:38:50,120.30,0.12,13.00,0.12,60.00,0.89,6.69,14.68
2024-05-05 15:39:00,120.00,0.12,13.00,0.12,59.90,0.90,6.33,14.52
2024-05-05 15:39:10,120.10,0.12,13.00,0.12,59.90,0.89,6.63,14.53
2024-05-05 15:39:20,120.00,0.12,12.90,0.12,60.00,0.89,6.62,14.52
